,ID,Database,SMILES_chiral,Counts,MW,HBA,HBD,LOGP,TPSA,RB,ROMol,SMILES,SA_score,NumCarbons,NumOxygens,NumNitrogens,FractionOfCarbons,FractionOfOxygens,FractionOfNitrogens,CSP3,FractionOfChiralCarbons,NumHeavyAtoms,Ring,AliphaticRing,AromaticRing,Heterocycle,AliphaticHeterocycle,AromaticHeterocycle,SpiroAtom,BridgeheadAtom
1644,BB01-7611,ChemDiv,CC(C)(C)NC(N)=O,,116.094963004,1,2,0.4532000000000002,55.12,0,<rdkit.Chem.rdchem.Mol object at 0x7a142e8afa00>,CC(C)(C)NC(N)=O,2.361,5,1,2,0.625,0.125,0.25,0.8,0.0,8,0,0,0,0,0,0,0,0
1645,BB01-7615,ChemDiv,CCC(C)NC(N)=O,,116.094963004,1,2,0.4532000000000002,55.12,2,<rdkit.Chem.rdchem.Mol object at 0x7a142e8afed0>,CCC(C)NC(N)=O,2.482,5,1,2,0.625,0.125,0.25,0.8,0.2,8,0,0,0,0,0,0,0,0
1646,BB01-7616,ChemDiv,CC(C)NC(N)=O,,102.07931294,1,2,0.0631000000000001,55.12,1,<rdkit.Chem.rdchem.Mol object at 0x7a142e8dc040>,CC(C)NC(N)=O,2.134,4,1,2,0.5714285714285714,0.1428571428571428,0.2857142857142857,0.75,0.0,7,0,0,0,0,0,0,0,0
1647,BB01-7619,ChemDiv,NC(=O)NCc1ccc(F)cc1,,168.069891128,1,2,0.9939999999999998,55.120000000000005,2,<rdkit.Chem.rdchem.Mol object at 0x7a142e8dc350>,NC(=O)NCc1ccc(F)cc1,1.538,8,1,2,0.6666666666666666,0.0833333333333333,0.1666666666666666,0.125,0.0,12,1,0,1,0,0,1,0,0
1648,BB01-7624,ChemDiv,COc1cccc2c1OCC(C(=O)O)=C2,,206.0579088,3,1,1.5556,55.760000000000005,2,<rdkit.Chem.rdchem.Mol object at 0x7a142e8dc510>,COc1cccc2c1OCC(C(=O)O)=C2,2.424,11,4,0,0.7333333333333333,0.2666666666666666,0.0,0.1818181818181818,0.0,15,2,1,1,1,1,1,0,0
1649,BB01-7633,ChemDiv,Cc1ccc(NCc2cnn(C)c2)c(C)c1,,215.142247544,3,1,2.649040000000001,29.85,3,<rdkit.Chem.rdchem.Mol object at 0x7a142e8dc5f0>,Cc1ccc(NCc2cnn(C)c2)c(C)c1,1.944,13,0,3,0.8125,0.0,0.1875,0.3076923076923077,0.0,16,2,0,2,1,0,2,0,0
1650,BB01-7668,ChemDiv,Cc1ccc(C)c(N2CCNCC2)c1,,190.146998576,2,1,1.71304,15.27,1,<rdkit.Chem.rdchem.Mol object at 0x7a142e8dc820>,Cc1ccc(C)c(N2CCNCC2)c1,1.87,12,0,2,0.8571428571428571,0.0,0.1428571428571428,0.5,0.0,14,2,1,1,1,1,1,0,0
1651,BB01-7679,ChemDiv,CNOC,,61.052763844,2,1,-0.2328000000000001,21.26,1,<rdkit.Chem.rdchem.Mol object at 0x7a142e8dcb30>,CNOC,2.78,2,1,1,0.5,0.25,0.25,1.0,0.0,4,0,0,0,0,0,0,0,0
1652,BB01-7687,ChemDiv,NC(=S)N1CCCCC1,,144.072119384,1,1,0.7159000000000002,29.26,0,<rdkit.Chem.rdchem.Mol object at 0x7a142e8dcc10>,NC(=S)N1CCCCC1,2.19,6,0,2,0.6666666666666666,0.0,0.2222222222222222,0.8333333333333334,0.0,9,1,1,0,1,1,0,0,0
1653,BB01-7708,ChemDiv,O=C(c1c(Cl)cccc1Cl)N1CCNCC1,,258.032668364,2,1,2.0388,32.34,1,<rdkit.Chem.rdchem.Mol object at 0x7a142e8dd150>,O=C(c1c(Cl)cccc1Cl)N1CCNCC1,2.013,11,1,2,0.6875,0.0625,0.125,0.3636363636363636,0.0,16,2,1,1,1,1,1,0,0
1654,BB01-7727,ChemDiv,O=C(O)c1cccnc1N1CCCCC1,,206.105527688,3,1,1.7701,53.43,2,<rdkit.Chem.rdchem.Mol object at 0x7a142e8dd620>,O=C(O)c1cccnc1N1CCCCC1,1.829,11,2,2,0.7333333333333333,0.1333333333333333,0.1333333333333333,0.4545454545454545,0.0,15,2,1,1,2,1,1,0,0
1655,BB01-7739,ChemDiv,CC1CCN(c2ncccc2C(=O)O)CC1,,220.121177752,3,1,2.0161,53.43000000000001,2,<rdkit.Chem.rdchem.Mol object at 0x7a142e8ddb60>,CC1CCN(c2ncccc2C(=O)O)CC1,1.957,12,2,2,0.75,0.125,0.125,0.5,0.0,16,2,1,1,2,1,1,0,0
1656,BB01-7740,ChemDiv,Cc1ccc(N)c(Cl)n1,,142.029775904,2,1,1.6256199999999998,38.91,0,<rdkit.Chem.rdchem.Mol object at 0x7a142e8ddcb0>,Cc1ccc(N)c(Cl)n1,2.319,6,0,2,0.6666666666666666,0.0,0.2222222222222222,0.1666666666666666,0.0,9,1,0,1,1,0,1,0,0
1657,BB01-7747,ChemDiv,NC(=S)c1cccc(C(F)(F)F)c1,,205.017304852,1,1,2.339600000000001,26.02,1,<rdkit.Chem.rdchem.Mol object at 0x7a142e8de340>,NC(=S)c1cccc(C(F)(F)F)c1,1.892,8,0,1,0.6153846153846154,0.0,0.0769230769230769,0.125,0.0,13,1,0,1,0,0,1,0,0
1658,BB01-7754,ChemDiv,O=C(O)CN1CCN(c2ccccc2)CC1,,220.121177752,3,1,0.8931999999999995,43.78,3,<rdkit.Chem.rdchem.Mol object at 0x7a142e8deab0>,O=C(O)CN1CCN(c2ccccc2)CC1,1.552,12,2,2,0.75,0.125,0.125,0.4166666666666667,0.0,16,2,1,1,1,1,1,0,0
1659,BB01-7755,ChemDiv,CC1CCCN(c2ncccc2C(=O)O)C1,,220.121177752,3,1,2.0161,53.43000000000001,2,<rdkit.Chem.rdchem.Mol object at 0x7a142e8deb90>,CC1CCCN(c2ncccc2C(=O)O)C1,2.434,12,2,2,0.75,0.125,0.125,0.5,0.0833333333333333,16,2,1,1,2,1,1,0,0
1660,BB01-7757,ChemDiv,O=Cc1cccc2cccnc12,,157.052763844,2,0,2.0473,29.96,1,<rdkit.Chem.rdchem.Mol object at 0x7a142e8dec70>,O=Cc1cccc2cccnc12,1.946,10,1,1,0.8333333333333334,0.0833333333333333,0.0833333333333333,0.0,0.0,12,2,0,2,1,0,2,0,0
1661,BB01-7758,ChemDiv,O=C(O)c1ccc(-n2cccc2)nc1,,188.058577496,3,1,1.5704999999999998,55.12,2,<rdkit.Chem.rdchem.Mol object at 0x7a142e8dedc0>,O=C(O)c1ccc(-n2cccc2)nc1,2.087,10,2,2,0.7142857142857143,0.1428571428571428,0.1428571428571428,0.0,0.0,14,2,0,2,2,0,2,0,0
1662,BB01-7770,ChemDiv,CS(=O)(=O)c1ccc(F)cc1,,174.015078684,2,0,1.2292,34.14,1,<rdkit.Chem.rdchem.Mol object at 0x7a142e8df610>,CS(=O)(=O)c1ccc(F)cc1,1.43,7,2,0,0.6363636363636364,0.1818181818181818,0.0,0.1428571428571428,0.0,11,1,0,1,0,0,1,0,0
1663,BB01-7771,ChemDiv,Oc1cn2ccccc2n1,,134.048012812,3,1,1.0398999999999998,37.53,0,<rdkit.Chem.rdchem.Mol object at 0x7a142e8df760>,O=C1CN2C=CC=CC2=N1,2.542,7,1,2,0.7,0.1,0.2,0.0,0.0,10,2,0,2,2,0,2,0,0
1664,BB01-7775,ChemDiv,Cc1ccc(C(N)=O)c(Cl)n1,,170.024690524,2,1,1.14232,55.98,1,<rdkit.Chem.rdchem.Mol object at 0x7a142e8dfa00>,Cc1ccc(C(N)=O)c(Cl)n1,2.096,7,1,2,0.6363636363636364,0.0909090909090909,0.1818181818181818,0.1428571428571428,0.0,11,1,0,1,1,0,1,0,0
1665,BB01-7776,ChemDiv,COC1OC(=O)c2ccccc21,,164.047344116,3,0,1.502,35.53,1,<rdkit.Chem.rdchem.Mol object at 0x7a142e8dfae0>,COC1OC(=O)c2ccccc21,2.703,9,3,0,0.75,0.25,0.0,0.2222222222222222,0.1111111111111111,12,2,1,1,1,1,1,0,0
1666,BB01-7779,ChemDiv,CC(=O)NCCc1ccccc1,,163.099714036,1,1,1.3652000000000002,29.1,3,<rdkit.Chem.rdchem.Mol object at 0x7a142e8dfca0>,CC(=O)NCCc1ccccc1,1.324,10,1,1,0.8333333333333334,0.0833333333333333,0.0833333333333333,0.3,0.0,12,1,0,1,0,0,1,0,0
1667,BB01-7781,ChemDiv,CC(=O)c1ccc(Br)s1,,203.92444788,2,0,2.7132000000000005,17.07,1,<rdkit.Chem.rdchem.Mol object at 0x7a142e8dfdf0>,CC(=O)c1ccc(Br)s1,2.151,6,1,0,0.6666666666666666,0.1111111111111111,0.0,0.1666666666666666,0.0,9,1,0,1,1,0,1,0,0
1668,BB01-7783,ChemDiv,OCCN1CCCCC1,,129.1153641,2,1,0.4645999999999997,23.47,2,<rdkit.Chem.rdchem.Mol object at 0x7a142e7080b0>,OCCN1CCCCC1,1.703,7,1,1,0.7777777777777778,0.1111111111111111,0.1111111111111111,1.0,0.0,9,1,1,0,1,1,0,0,0
1669,BB01-7786,ChemDiv,O=Cc1coc2ccccc2c1=O,,174.031694052,3,0,1.6054999999999997,47.28,1,<rdkit.Chem.rdchem.Mol object at 0x7a142e708350>,O=Cc1coc2ccccc2c1=O,2.221,10,3,0,0.7692307692307693,0.2307692307692307,0.0,0.0,0.0,13,2,0,2,1,0,2,0,0
1670,BB01-7787,ChemDiv,CC(O)c1ccccc1C(F)(F)F,,190.060549568,1,1,2.758700000000001,20.23,1,<rdkit.Chem.rdchem.Mol object at 0x7a142e7083c0>,CC(O)c1ccccc1C(F)(F)F,2.389,9,1,0,0.6923076923076923,0.0769230769230769,0.0,0.3333333333333333,0.1111111111111111,13,1,0,1,0,0,1,0,0
1671,BB01-7790,ChemDiv,O=C(O)c1cc(Cl)nc(Cl)c1,,190.954083696,2,1,2.0866,50.19,1,<rdkit.Chem.rdchem.Mol object at 0x7a142e708510>,O=C(O)c1cc(Cl)nc(Cl)c1,2.078,6,2,1,0.5454545454545454,0.1818181818181818,0.0909090909090909,0.0,0.0,11,1,0,1,1,0,1,0,0
1672,BB01-7791,ChemDiv,NCCN1CCOCC1,,130.110613068,3,1,-0.7227000000000003,38.49,2,<rdkit.Chem.rdchem.Mol object at 0x7a142e7085f0>,NCCN1CCOCC1,2.0,6,1,2,0.6666666666666666,0.1111111111111111,0.2222222222222222,1.0,0.0,9,1,1,0,1,1,0,0,0
1673,BB01-7793,ChemDiv,O=c1ccc2ccccc2o1,,146.036779432,2,0,1.793,30.21,0,<rdkit.Chem.rdchem.Mol object at 0x7a142e7087b0>,O=c1ccc2ccccc2o1,1.672,9,2,0,0.8181818181818182,0.1818181818181818,0.0,0.0,0.0,11,2,0,2,1,0,2,0,0
1674,BB01-7794,ChemDiv,O=C=NC1CCCCC1,,125.084063972,2,0,1.6549,29.43,1,<rdkit.Chem.rdchem.Mol object at 0x7a142e708820>,O=C=NC1CCCCC1,2.77,7,1,1,0.7777777777777778,0.1111111111111111,0.1111111111111111,0.8571428571428571,0.0,9,1,1,0,0,0,0,0,0
1675,BB01-7795,ChemDiv,O=c1cc(O)c2ccccc2o1,,162.031694052,3,1,1.4986,50.44,0,<rdkit.Chem.rdchem.Mol object at 0x7a142e708900>,O=c1cc(O)c2ccccc2o1,1.903,9,3,0,0.75,0.25,0.0,0.0,0.0,12,2,0,2,1,0,2,0,0
1676,BB01-7796,ChemDiv,N#CCCCN1CCCC1,,138.115698448,2,0,1.3859800000000002,27.03,3,<rdkit.Chem.rdchem.Mol object at 0x7a142e708970>,N#CCCCN1CCCC1,2.036,8,0,2,0.8,0.0,0.2,0.875,0.0,10,1,1,0,1,1,0,0,0
1677,BB01-7800,ChemDiv,Cc1ccc(Cl)cc1N1CCNCC1,,210.09237616,2,1,2.05802,15.27,1,<rdkit.Chem.rdchem.Mol object at 0x7a142e708c80>,Cc1ccc(Cl)cc1N1CCNCC1,1.894,11,0,2,0.7857142857142857,0.0,0.1428571428571428,0.4545454545454545,0.0,14,2,1,1,1,1,1,0,0
1678,BB01-7803,ChemDiv,Cc1nc2ccccc2s1,,149.029920224,2,0,2.6047200000000013,12.89,0,<rdkit.Chem.rdchem.Mol object at 0x7a142e708dd0>,Cc1nc2ccccc2s1,1.66,8,0,1,0.8,0.0,0.1,0.125,0.0,10,2,0,2,1,0,2,0,0
1679,BB01-7804,ChemDiv,Brc1cnc2ccccc2c1,,206.968361292,1,0,2.997300000000001,12.89,0,<rdkit.Chem.rdchem.Mol object at 0x7a142e708eb0>,Brc1cnc2ccccc2c1,1.659,9,0,1,0.8181818181818182,0.0,0.0909090909090909,0.0,0.0,11,2,0,2,1,0,2,0,0
1680,BB01-7806,ChemDiv,O=C(c1ccccc1)C1CC1,,146.07316494,1,0,2.2793,17.07,2,<rdkit.Chem.rdchem.Mol object at 0x7a142e709070>,O=C(c1ccccc1)C1CC1,1.397,10,1,0,0.9090909090909092,0.0909090909090909,0.0,0.3,0.0,11,2,1,1,0,0,1,0,0
1681,BB01-7807,ChemDiv,CCC(=O)c1ccc(F)cc1,,152.063743128,1,0,2.4184,17.07,2,<rdkit.Chem.rdchem.Mol object at 0x7a142e709150>,CCC(=O)c1ccc(F)cc1,1.443,9,1,0,0.8181818181818182,0.0909090909090909,0.0,0.2222222222222222,0.0,11,1,0,1,0,0,1,0,0
1682,BB01-7809,ChemDiv,O=S(=O)(Cl)c1cc(Cl)cc(Cl)c1O,,259.88684799600003,3,1,2.6265,54.370000000000005,1,<rdkit.Chem.rdchem.Mol object at 0x7a142e709310>,O=S(=O)(Cl)c1cc(Cl)cc(Cl)c1O,2.306,6,3,0,0.4615384615384615,0.2307692307692307,0.0,0.0,0.0,13,1,0,1,0,0,1,0,0
1683,BB01-7810,ChemDiv,NNc1c(F)c(F)c(F)c(F)c1F,,198.021639196,2,2,1.6677,38.05,1,<rdkit.Chem.rdchem.Mol object at 0x7a142e709380>,NNc1c(F)c(F)c(F)c(F)c1F,2.624,6,0,2,0.4615384615384615,0.0,0.1538461538461538,0.0,0.0,13,1,0,1,0,0,1,0,0
1684,BB01-7813,ChemDiv,O=C(O)/C=C/c1cccc(C(F)(F)F)c1,,216.039814124,1,1,2.803200000000001,37.3,2,<rdkit.Chem.rdchem.Mol object at 0x7a142e709620>,O=C(O)/C=C/c1cccc(C(F)(F)F)c1,1.929,10,2,0,0.6666666666666666,0.1333333333333333,0.0,0.1,0.0,15,1,0,1,0,0,1,0,0
1685,BB01-7814,ChemDiv,CC(C)(C)NN,,88.10004838399999,2,2,0.2482000000000001,38.05,0,<rdkit.Chem.rdchem.Mol object at 0x7a142e709700>,CC(C)(C)NN,2.582,4,0,2,0.6666666666666666,0.0,0.3333333333333333,1.0,0.0,6,0,0,0,0,0,0,0,0
1686,BB01-7815,ChemDiv,NNc1c(F)c(F)cc(F)c1F,,180.031061008,2,2,1.5286000000000002,38.05,1,<rdkit.Chem.rdchem.Mol object at 0x7a142e709770>,NNc1c(F)c(F)cc(F)c1F,2.509,6,0,2,0.5,0.0,0.1666666666666666,0.0,0.0,12,1,0,1,0,0,1,0,0
1687,BB01-7818,ChemDiv,COc1cccc(N=C=O)c1,,149.047678464,3,0,1.6625,38.66,2,<rdkit.Chem.rdchem.Mol object at 0x7a142e709a10>,COc1cccc(N=C=O)c1,2.261,8,2,1,0.7272727272727273,0.1818181818181818,0.0909090909090909,0.125,0.0,11,1,0,1,0,0,1,0,0
1688,BB01-7822,ChemDiv,CCN1CCNC(=O)C1=O,,142.07422756,2,1,-1.0353,49.41,1,<rdkit.Chem.rdchem.Mol object at 0x7a142e709d20>,CCN1CCNC(=O)C1=O,2.602,6,2,2,0.6,0.2,0.2,0.6666666666666666,0.0,10,1,1,0,1,1,0,0,0
1689,BB01-7823,ChemDiv,CCOC(=O)Cc1cccs1,,170.04015056,3,0,1.8537,26.3,3,<rdkit.Chem.rdchem.Mol object at 0x7a142e709d90>,CCOC(=O)Cc1cccs1,1.862,8,2,0,0.7272727272727273,0.1818181818181818,0.0,0.375,0.0,11,1,0,1,1,0,1,0,0
1690,BB01-7824,ChemDiv,CC(=O)c1cccc(C#N)c1,,145.052763844,2,0,1.7608800000000002,40.86,1,<rdkit.Chem.rdchem.Mol object at 0x7a142e709e70>,CC(=O)c1cccc(C#N)c1,1.696,9,1,1,0.8181818181818182,0.0909090909090909,0.0909090909090909,0.1111111111111111,0.0,11,1,0,1,0,0,1,0,0
1691,BB01-7826,ChemDiv,O=C=Nc1cccc(Cl)c1,,152.998141428,2,0,2.307300000000001,29.43,1,<rdkit.Chem.rdchem.Mol object at 0x7a142e70a030>,O=C=Nc1cccc(Cl)c1,2.395,7,1,1,0.7,0.1,0.1,0.0,0.0,10,1,0,1,0,0,1,0,0
1692,BB01-7827,ChemDiv,O=C=Nc1ccccc1Cl,,152.998141428,2,0,2.307300000000001,29.43,1,<rdkit.Chem.rdchem.Mol object at 0x7a142e70a0a0>,O=C=Nc1ccccc1Cl,2.396,7,1,1,0.7,0.1,0.1,0.0,0.0,10,1,0,1,0,0,1,0,0
1693,BB01-7828,ChemDiv,Cc1cnc(C)c(Cl)n1,,142.029775904,2,0,1.74684,25.78,0,<rdkit.Chem.rdchem.Mol object at 0x7a142e70a110>,Cc1cnc(C)c(Cl)n1,2.512,6,0,2,0.6666666666666666,0.0,0.2222222222222222,0.3333333333333333,0.0,9,1,0,1,1,0,1,0,0
1694,BB01-7829,ChemDiv,CCOC(=O)c1cc2ccccc2o1,,190.06299418,3,0,2.6095000000000006,39.44,2,<rdkit.Chem.rdchem.Mol object at 0x7a142e70a180>,CCOC(=O)c1cc2ccccc2o1,1.74,11,3,0,0.7857142857142857,0.2142857142857142,0.0,0.1818181818181818,0.0,14,2,0,2,1,0,2,0,0
1695,BB01-7834,ChemDiv,COc1ccccc1S,,140.029585876,2,1,1.9839000000000009,9.23,1,<rdkit.Chem.rdchem.Mol object at 0x7a142e70a420>,COc1ccccc1S,1.983,7,1,0,0.7777777777777778,0.1111111111111111,0.0,0.1428571428571428,0.0,9,1,0,1,0,0,1,0,0
1696,BB01-7836,ChemDiv,CC(=O)c1cc(F)cc(F)c1,,156.038671252,1,0,2.1674,17.07,1,<rdkit.Chem.rdchem.Mol object at 0x7a142e70a650>,CC(=O)c1cc(F)cc(F)c1,1.778,8,1,0,0.7272727272727273,0.0909090909090909,0.0,0.125,0.0,11,1,0,1,0,0,1,0,0
1697,BB01-7837,ChemDiv,O=S(=O)(Cl)c1ccccc1Br,,253.880390148,2,0,2.3766000000000007,34.14,1,<rdkit.Chem.rdchem.Mol object at 0x7a142e70a730>,O=S(=O)(Cl)c1ccccc1Br,1.951,6,2,0,0.5454545454545454,0.1818181818181818,0.0,0.0,0.0,11,1,0,1,0,0,1,0,0
1698,BB01-7838,ChemDiv,COC(=O)c1ccccn1,,137.047678464,3,0,0.8681999999999999,39.19,1,<rdkit.Chem.rdchem.Mol object at 0x7a142e70a880>,COC(=O)c1ccccn1,1.642,7,2,1,0.7,0.2,0.1,0.1428571428571428,0.0,10,1,0,1,1,0,1,0,0
1699,BB01-7839,ChemDiv,Cc1cc(N)ccc1F,,125.064077476,1,1,1.7163199999999998,26.02,0,<rdkit.Chem.rdchem.Mol object at 0x7a142e70a960>,Cc1cc(N)ccc1F,1.716,7,0,1,0.7777777777777778,0.0,0.1111111111111111,0.1428571428571428,0.0,9,1,0,1,0,0,1,0,0
1700,BB01-7840,ChemDiv,Cc1ccc(N)c(F)c1,,125.064077476,1,1,1.71632,26.02,0,<rdkit.Chem.rdchem.Mol object at 0x7a142e70aab0>,Cc1ccc(N)c(F)c1,1.691,7,0,1,0.7777777777777778,0.0,0.1111111111111111,0.1428571428571428,0.0,9,1,0,1,0,0,1,0,0
1701,BB01-7842,ChemDiv,Fc1ccc(F)c(CCl)c1,,162.00478428,0,0,2.7036000000000007,0.0,1,<rdkit.Chem.rdchem.Mol object at 0x7a142e70ace0>,Fc1ccc(F)c(CCl)c1,1.891,7,0,0,0.7,0.0,0.0,0.1428571428571428,0.0,10,1,0,1,0,0,1,0,0
1702,BB01-7843,ChemDiv,Fc1ccc(CCl)c(F)c1,,162.00478428,0,0,2.7036000000000007,0.0,1,<rdkit.Chem.rdchem.Mol object at 0x7a142e70ae30>,Fc1ccc(CCl)c(F)c1,1.929,7,0,0,0.7,0.0,0.0,0.1428571428571428,0.0,10,1,0,1,0,0,1,0,0
1703,BB01-7844,ChemDiv,Fc1cc(F)cc(CCl)c1,,162.00478428,0,0,2.7036000000000007,0.0,1,<rdkit.Chem.rdchem.Mol object at 0x7a142e70af80>,Fc1cc(F)cc(CCl)c1,1.985,7,0,0,0.7,0.0,0.0,0.1428571428571428,0.0,10,1,0,1,0,0,1,0,0
1704,BB01-7845,ChemDiv,Fc1ccc(CCl)cc1F,,162.00478428,0,0,2.7036000000000007,0.0,1,<rdkit.Chem.rdchem.Mol object at 0x7a142e70b0d0>,Fc1ccc(CCl)cc1F,1.809,7,0,0,0.7,0.0,0.0,0.1428571428571428,0.0,10,1,0,1,0,0,1,0,0
1705,BB01-7847,ChemDiv,Nc1ccc(F)cc1Br,,188.95893948,1,1,2.1704,26.02,0,<rdkit.Chem.rdchem.Mol object at 0x7a142e70b290>,Nc1ccc(F)cc1Br,1.868,6,0,1,0.6666666666666666,0.0,0.1111111111111111,0.0,0.0,9,1,0,1,0,0,1,0,0
1706,BB01-7848,ChemDiv,N#Cc1cc(N)ccc1F,,136.04367638,2,1,1.27958,49.81,0,<rdkit.Chem.rdchem.Mol object at 0x7a142e70b3e0>,N#Cc1cc(N)ccc1F,2.073,7,0,2,0.7,0.0,0.2,0.0,0.0,10,1,0,1,0,0,1,0,0
1707,BB01-7849,ChemDiv,Nc1ccc(Br)c(F)c1,,188.95893948,1,1,2.1704,26.02,0,<rdkit.Chem.rdchem.Mol object at 0x7a142e70b4c0>,Nc1ccc(Br)c(F)c1,1.933,6,0,1,0.6666666666666666,0.0,0.1111111111111111,0.0,0.0,9,1,0,1,0,0,1,0,0
1708,BB01-7850,ChemDiv,Nc1cc(F)c(F)cc1F,,147.029583788,1,1,1.6861000000000002,26.02,0,<rdkit.Chem.rdchem.Mol object at 0x7a142e70b610>,Nc1cc(F)c(F)cc1F,1.956,6,0,1,0.6,0.0,0.1,0.0,0.0,10,1,0,1,0,0,1,0,0
1709,BB01-7851,ChemDiv,Nc1cc(F)ccc1Cl,,145.00945506,1,1,2.0613,26.02,0,<rdkit.Chem.rdchem.Mol object at 0x7a142e70b760>,Nc1cc(F)ccc1Cl,1.7,6,0,1,0.6666666666666666,0.0,0.1111111111111111,0.0,0.0,9,1,0,1,0,0,1,0,0
1710,BB01-7852,ChemDiv,O=C(O)c1ccc(OC(F)(F)F)cc1,,206.01907868,2,1,2.2834000000000003,46.53,2,<rdkit.Chem.rdchem.Mol object at 0x7a142e70b8b0>,O=C(O)c1ccc(OC(F)(F)F)cc1,1.638,8,3,0,0.5714285714285714,0.2142857142857142,0.0,0.125,0.0,14,1,0,1,0,0,1,0,0
1711,BB01-7853,ChemDiv,O=Cc1cc(Cl)ccc1F,,157.993470648,1,0,2.2916,17.07,1,<rdkit.Chem.rdchem.Mol object at 0x7a142e70b990>,O=Cc1cc(Cl)ccc1F,1.94,7,1,0,0.7,0.1,0.0,0.0,0.0,10,1,0,1,0,0,1,0,0
1712,BB01-7855,ChemDiv,O=C(O)c1ccc(F)cc1Cl,,173.988385268,1,1,2.1773,37.3,1,<rdkit.Chem.rdchem.Mol object at 0x7a142e70ba70>,O=C(O)c1ccc(F)cc1Cl,1.561,7,2,0,0.6363636363636364,0.1818181818181818,0.0,0.0,0.0,11,1,0,1,0,0,1,0,0
1713,BB01-7856,ChemDiv,O=C(O)c1cc(Cl)ccc1F,,173.988385268,1,1,2.1773,37.3,1,<rdkit.Chem.rdchem.Mol object at 0x7a142e70bbc0>,O=C(O)c1cc(Cl)ccc1F,1.543,7,2,0,0.6363636363636364,0.1818181818181818,0.0,0.0,0.0,11,1,0,1,0,0,1,0,0
1714,BB01-7858,ChemDiv,O=Cc1ccc(O)c(F)c1,,140.02735762,2,1,1.3438,37.3,1,<rdkit.Chem.rdchem.Mol object at 0x7a142e70bd10>,O=Cc1ccc(O)c(F)c1,2.062,7,2,0,0.7,0.2,0.0,0.0,0.0,10,1,0,1,0,0,1,0,0
1715,BB01-7859,ChemDiv,Cc1cccc(NN)c1,,122.08439832,2,2,1.28062,38.05,1,<rdkit.Chem.rdchem.Mol object at 0x7a142e70bdf0>,Cc1cccc(NN)c1,1.707,7,0,2,0.7777777777777778,0.0,0.2222222222222222,0.1428571428571428,0.0,9,1,0,1,0,0,1,0,0
1716,BB01-7860,ChemDiv,COc1ccc(C(=O)O)c(C)c1,,166.06299418,2,1,1.70182,46.53,2,<rdkit.Chem.rdchem.Mol object at 0x7a142e70bf40>,COc1ccc(C(=O)O)c(C)c1,1.484,9,3,0,0.75,0.25,0.0,0.2222222222222222,0.0,12,1,0,1,0,0,1,0,0
1717,BB01-7861,ChemDiv,CC(C)(C)OC(=O)NCC1CCNCC1,,214.168127944,3,2,1.5107,50.36,2,<rdkit.Chem.rdchem.Mol object at 0x7a142e73c0b0>,CC(C)(C)OC(=O)NCC1CCNCC1,2.172,11,2,2,0.7333333333333333,0.1333333333333333,0.1333333333333333,0.9090909090909092,0.0,15,1,1,0,1,1,0,0,0
1718,BB01-7862,ChemDiv,CCN=C=O,,71.03711378,2,0,0.3421,29.43,1,<rdkit.Chem.rdchem.Mol object at 0x7a142e73c120>,CCN=C=O,3.824,3,1,1,0.6,0.2,0.2,0.6666666666666666,0.0,5,0,0,0,0,0,0,0,0
1719,BB01-7864,ChemDiv,Nc1c(Cl)ncnc1Cl,,162.970402456,3,1,1.3656,51.8,0,<rdkit.Chem.rdchem.Mol object at 0x7a142e73c270>,Nc1c(Cl)ncnc1Cl,2.582,4,0,3,0.4444444444444444,0.0,0.3333333333333333,0.0,0.0,9,1,0,1,1,0,1,0,0
1720,BB01-7866,ChemDiv,O=C(O)Cc1ccc(OC(F)(F)F)cc1,,220.034728744,2,1,2.2123,46.53,3,<rdkit.Chem.rdchem.Mol object at 0x7a142e73c4a0>,O=C(O)Cc1ccc(OC(F)(F)F)cc1,1.747,9,3,0,0.6,0.2,0.0,0.2222222222222222,0.0,15,1,0,1,0,0,1,0,0
1721,BB01-7867,ChemDiv,Cc1ccc2cc[nH]c2c1,,131.073499288,0,1,2.4763200000000003,15.79,0,<rdkit.Chem.rdchem.Mol object at 0x7a142e73c5f0>,Cc1ccc2cc[nH]c2c1,1.908,9,0,1,0.9,0.0,0.1,0.1111111111111111,0.0,10,2,0,2,1,0,2,0,0
1722,BB01-7869,ChemDiv,COc1cccc2[nH]ccc12,,147.068413908,1,1,2.1765,25.02,1,<rdkit.Chem.rdchem.Mol object at 0x7a142e73c6d0>,COc1cccc2[nH]ccc12,1.798,9,1,1,0.8181818181818182,0.0909090909090909,0.0909090909090909,0.1111111111111111,0.0,11,2,0,2,1,0,2,0,0
1723,BB01-7870,ChemDiv,COC(=O)c1ccc(C)c(N)c1,,165.078978592,3,1,1.36382,52.32,1,<rdkit.Chem.rdchem.Mol object at 0x7a142e73c820>,COC(=O)c1ccc(C)c(N)c1,1.648,9,2,1,0.75,0.1666666666666666,0.0833333333333333,0.2222222222222222,0.0,12,1,0,1,0,0,1,0,0
1724,BB01-7872,ChemDiv,N=C(N)c1cccc(Cl)c1,,154.029775904,1,2,1.6240700000000003,49.870000000000005,1,<rdkit.Chem.rdchem.Mol object at 0x7a142e73c9e0>,N=C(N)c1cccc(Cl)c1,1.732,7,0,2,0.7,0.0,0.2,0.0,0.0,10,1,0,1,0,0,1,0,0
