,ID,Database,SMILES_chiral,Counts,MW,HBA,HBD,LOGP,TPSA,RB,ROMol,SMILES,SA_score,NumCarbons,NumOxygens,NumNitrogens,FractionOfCarbons,FractionOfOxygens,FractionOfNitrogens,CSP3,FractionOfChiralCarbons,NumHeavyAtoms,Ring,AliphaticRing,AromaticRing,Heterocycle,AliphaticHeterocycle,AromaticHeterocycle,SpiroAtom,BridgeheadAtom
599,F6672-1722,LifeChemicals,CC=C1CC2CCC(C1)N2c1ccnc(C)n1,,229.157897608,3,0,2.8625200000000017,29.020000000000003,1,<rdkit.Chem.rdchem.Mol object at 0x7a142018b610>,CC=C1CC2CCC(C1)N2c1ccnc(C)n1,4.394,14,0,3,0.8235294117647058,0.0,0.1764705882352941,0.5714285714285714,0.1428571428571428,17,3,2,1,3,2,1,0,2
600,F6675-7101,LifeChemicals,O=C(NC1CN(c2ccccn2)C1)C1CCC1,,231.137162164,3,1,1.1864999999999994,45.23,3,<rdkit.Chem.rdchem.Mol object at 0x7a142018b6f0>,O=C(NC1CN(c2ccccn2)C1)C1CCC1,2.024,13,1,3,0.7647058823529411,0.0588235294117647,0.1764705882352941,0.5384615384615384,0.0,17,3,2,1,2,1,1,0,0
601,F6608-0108,LifeChemicals,C=CCn1c(C2CC2)n[nH]c1=O,,165.090211972,3,1,0.6348,50.68,3,<rdkit.Chem.rdchem.Mol object at 0x7a142018bbc0>,C=CCn1c(C2CC2)n[nH]c1=O,2.697,8,1,3,0.6666666666666666,0.0833333333333333,0.25,0.5,0.0,12,2,1,1,1,0,1,0,0
602,F6608-0135,LifeChemicals,CC(C)c1n[nH]c(=O)n1C1CCCC1,,195.137162164,3,1,1.8099,50.68,2,<rdkit.Chem.rdchem.Mol object at 0x7a142018bca0>,CC(C)c1n[nH]c(=O)n1C1CCCC1,2.473,10,1,3,0.7142857142857143,0.0714285714285714,0.2142857142857142,0.8,0.0,14,2,1,1,1,0,1,0,0
603,F6608-1477,LifeChemicals,Cc1cccc(OC2CCC(N(C)C)CC2)n1,,234.173213324,3,0,2.6416200000000005,25.36,3,<rdkit.Chem.rdchem.Mol object at 0x7a142018bd80>,Cc1cccc(OC2CCC(N(C)C)CC2)n1,2.33,14,1,2,0.8235294117647058,0.0588235294117647,0.1176470588235294,0.6428571428571429,0.0,17,2,1,1,1,0,1,0,0
604,F6619-2148,LifeChemicals,O=C(N[C@@H]1CCC[C@H]1F)c1ccno1,,198.080455812,3,1,1.295,55.13,2,<rdkit.Chem.rdchem.Mol object at 0x7a142018bdf0>,O=C(N[C@@H]1CCC[C@H]1F)c1ccno1,3.449,9,2,2,0.6428571428571429,0.1428571428571428,0.1428571428571428,0.5555555555555556,0.2222222222222222,14,2,1,1,1,0,1,0,0
605,F6540-1082,LifeChemicals,C=C1CCCN(c2ncc(Cl)cn2)C1,,209.071975064,3,0,2.2864000000000004,29.020000000000003,1,<rdkit.Chem.rdchem.Mol object at 0x7a142018bed0>,C=C1CCCN(c2ncc(Cl)cn2)C1,2.774,10,0,3,0.7142857142857143,0.0,0.2142857142857142,0.4,0.0,14,2,1,1,2,1,1,0,0
606,F6540-5971,LifeChemicals,O=C(c1ccccn1)N1C2CCC1CC(F)C2,,234.11684132,2,0,2.1867,33.2,1,<rdkit.Chem.rdchem.Mol object at 0x7a141fcb0040>,O=C(c1ccccn1)N1C2CCC1CC(F)C2,3.906,13,1,2,0.7647058823529411,0.0588235294117647,0.1176470588235294,0.5384615384615384,0.1538461538461538,17,3,2,1,3,2,1,0,2
607,F6608-0478,LifeChemicals,FC(F)(F)c1cnc(OC2CCNC2)c(Cl)c1,,266.04337528,3,1,2.4945000000000004,34.15,2,<rdkit.Chem.rdchem.Mol object at 0x7a141fcb0270>,FC(F)(F)c1cnc(OC2CCNC2)c(Cl)c1,2.996,10,1,2,0.5882352941176471,0.0588235294117647,0.1176470588235294,0.5,0.1,17,2,1,1,2,1,1,0,0
608,F6675-7432,LifeChemicals,O=C(NC1CN(c2ccccn2)C1)C1CC(F)(F)C1,,267.11831854,3,1,1.4316999999999995,45.23,3,<rdkit.Chem.rdchem.Mol object at 0x7a141fcb02e0>,O=C(NC1CN(c2ccccn2)C1)C1CC(F)(F)C1,2.548,13,1,3,0.6842105263157895,0.0526315789473684,0.1578947368421052,0.5384615384615384,0.0,19,3,2,1,2,1,1,0,0
609,F6619-2110,LifeChemicals,CN(C(=O)c1ccc(C(F)(F)F)nc1)[C@@H]1CC[C@@]1(C)O,,288.10856238,3,1,2.0858000000000003,53.43000000000001,2,<rdkit.Chem.rdchem.Mol object at 0x7a141fcb03c0>,CN(C(=O)c1ccc(C(F)(F)F)nc1)[C@@H]1CC[C@@]1(C)O,3.443,13,2,2,0.65,0.1,0.1,0.5384615384615384,0.1538461538461538,20,2,1,1,1,0,1,0,0
610,F6619-2142,LifeChemicals,O=C(N[C@@H]1CCC[C@H]1F)c1cc[nH]n1,,197.096440224,2,2,1.0300999999999998,57.78,2,<rdkit.Chem.rdchem.Mol object at 0x7a141fcb0430>,O=C(N[C@@H]1CCC[C@H]1F)c1cc[nH]n1,3.806,9,1,3,0.6428571428571429,0.0714285714285714,0.2142857142857142,0.5555555555555556,0.2222222222222222,14,2,1,1,1,0,1,0,0
611,F6540-9709,LifeChemicals,O=C(C1CCCC1)N1Cc2cccnc2C1,,216.126263132,2,0,2.114,33.2,1,<rdkit.Chem.rdchem.Mol object at 0x7a141fcb0580>,O=C(C1CCCC1)N1Cc2cccnc2C1,2.213,13,1,2,0.8125,0.0625,0.125,0.5384615384615384,0.0,16,3,2,1,2,1,1,0,0
612,F6561-3847,LifeChemicals,C=C1CCC(NC(=O)c2cc(C)n(C)n2)CC1,,233.152812228,3,1,1.95712,46.92,2,<rdkit.Chem.rdchem.Mol object at 0x7a141fcb0740>,C=C1CCC(NC(=O)c2cc(C)n(C)n2)CC1,2.634,13,1,3,0.7647058823529411,0.0588235294117647,0.1764705882352941,0.5384615384615384,0.0,17,2,1,1,1,0,1,0,0
613,F6614-1465,LifeChemicals,C=C1CC2CCC(C1)N2C(=O)c1cncn1C,,231.137162164,3,0,1.7432999999999998,38.13,1,<rdkit.Chem.rdchem.Mol object at 0x7a141fcb07b0>,C=C1CC2CCC(C1)N2C(=O)c1cncn1C,4.518,13,1,3,0.7647058823529411,0.0588235294117647,0.1764705882352941,0.5384615384615384,0.1538461538461538,17,3,2,1,3,2,1,0,2
614,F6608-0635,LifeChemicals,Fc1cc(Cl)cnc1OCC1CCCO1,,231.046234492,3,0,2.4319,31.35,3,<rdkit.Chem.rdchem.Mol object at 0x7a141fcb0820>,Fc1cc(Cl)cnc1OCC1CCCO1,2.81,10,2,1,0.6666666666666666,0.1333333333333333,0.0666666666666666,0.5,0.1,15,2,1,1,2,1,1,0,0
615,F1913-4857,LifeChemicals,CC(C)c1nc(C(O)C(F)(F)F)c2n1CCCC2,,262.129297824,3,1,2.938500000000001,38.05,2,<rdkit.Chem.rdchem.Mol object at 0x7a141fcb09e0>,CC(C)c1nc(C(O)C(F)(F)F)c2n1CCCC2,3.491,12,1,2,0.6666666666666666,0.0555555555555555,0.1111111111111111,0.75,0.0833333333333333,18,2,1,1,2,1,1,0,0
616,F6617-2522,LifeChemicals,O=C1CC(CO)CN1Cc1cccnc1,,206.105527688,3,1,0.4223999999999999,53.43,3,<rdkit.Chem.rdchem.Mol object at 0x7a141fcb0a50>,O=C1CC(CO)CN1Cc1cccnc1,2.655,11,2,2,0.7333333333333333,0.1333333333333333,0.1333333333333333,0.4545454545454545,0.0909090909090909,15,2,1,1,2,1,1,0,0
617,F6540-4591,LifeChemicals,CC(C)(C)c1ccc(N2CC=CCC2)nn1,,217.157897608,3,0,2.540400000000001,29.020000000000003,1,<rdkit.Chem.rdchem.Mol object at 0x7a141fcb11c0>,CC(C)(C)c1ccc(N2CC=CCC2)nn1.Cl,2.824,13,0,3,0.8125,0.0,0.1875,0.5384615384615384,0.0,16,2,1,1,2,1,1,0,0
618,F6619-8778,LifeChemicals,c1cc(COC2CCC2)ccn1,,163.099714036,2,0,2.1507000000000005,22.12,3,<rdkit.Chem.rdchem.Mol object at 0x7a141fcb1230>,c1cc(COC2CCC2)ccn1,1.889,10,1,1,0.8333333333333334,0.0833333333333333,0.0833333333333333,0.5,0.0,12,2,1,1,1,0,1,0,0
619,F1957-0740,LifeChemicals,Cc1c(C(N)=O)cnc(N(C)C)c1Br,,257.016374104,3,1,1.31742,59.220000000000006,2,<rdkit.Chem.rdchem.Mol object at 0x7a141fcb12a0>,Cc1c(C(N)=O)cnc(N(C)C)c1Br,2.715,9,1,3,0.6428571428571429,0.0714285714285714,0.2142857142857142,0.3333333333333333,0.0,14,1,0,1,1,0,1,0,0
620,F6546-1436,LifeChemicals,Cc1nc(C(=O)NC2CCC2)cs1,,196.067034004,3,1,1.73382,41.99,2,<rdkit.Chem.rdchem.Mol object at 0x7a141fcb14d0>,Cc1nc(C(=O)NC2CCC2)cs1,2.03,9,1,2,0.6923076923076923,0.0769230769230769,0.1538461538461538,0.5555555555555556,0.0,13,2,1,1,1,0,1,0,0
621,F6438-7179,LifeChemicals,Cc1cnn(C2CCC2O)c1,,152.094963004,3,1,0.8873199999999999,38.05,1,<rdkit.Chem.rdchem.Mol object at 0x7a141fcb1540>,Cc1cnn(C2CCC2O)c1,3.422,8,1,2,0.7272727272727273,0.0909090909090909,0.1818181818181818,0.625,0.25,11,2,1,1,1,0,1,0,0
622,F6608-1523,LifeChemicals,Cc1ccc(OC2CCSCC2)nc1,,209.0874351,3,0,2.6644200000000007,22.12,2,<rdkit.Chem.rdchem.Mol object at 0x7a141fcb1690>,Cc1ccc(OC2CCSCC2)nc1,2.545,11,1,1,0.7857142857142857,0.0714285714285714,0.0714285714285714,0.5454545454545454,0.0,14,2,1,1,2,1,1,0,0
623,F6608-1536,LifeChemicals,Cc1ccnc(OC2CCSC2)c1,,195.071785036,3,0,2.2743200000000003,22.12,2,<rdkit.Chem.rdchem.Mol object at 0x7a141fcb1700>,Cc1ccnc(OC2CCSC2)c1,3.187,10,1,1,0.7692307692307693,0.0769230769230769,0.0769230769230769,0.5,0.1,13,2,1,1,2,1,1,0,0
624,F6608-1595,LifeChemicals,FC(F)(F)c1cccnc1OCC1CCCOC1,,261.097663348,3,0,2.905800000000001,31.35,3,<rdkit.Chem.rdchem.Mol object at 0x7a141fcb1770>,FC(F)(F)c1cccnc1OCC1CCCOC1,2.863,12,2,1,0.6666666666666666,0.1111111111111111,0.0555555555555555,0.5833333333333334,0.0833333333333333,18,2,1,1,2,1,1,0,0
625,F6608-1692,LifeChemicals,CN(C)C1CCC(Oc2ncccc2Cl)CC1,,254.118590908,3,0,2.986600000000002,25.36,3,<rdkit.Chem.rdchem.Mol object at 0x7a141fcb17e0>,CN(C)C1CCC(Oc2ncccc2Cl)CC1,2.329,13,1,2,0.7647058823529411,0.0588235294117647,0.1176470588235294,0.6153846153846154,0.0,17,2,1,1,1,0,1,0,0
626,F6608-1797,LifeChemicals,Fc1ccc(OCC2CC(F)(F)C2)nc1,,217.0714486,2,0,2.644800000000001,22.12,3,<rdkit.Chem.rdchem.Mol object at 0x7a141fcb18c0>,Fc1ccc(OCC2CC(F)(F)C2)nc1,2.648,10,1,1,0.6666666666666666,0.0666666666666666,0.0666666666666666,0.5,0.0,15,2,1,1,1,0,1,0,0
627,F6665-8439,LifeChemicals,O=C(N=c1[nH]ccs1)C1CCCC1,,196.067034004,2,1,1.6936999999999998,45.22,1,<rdkit.Chem.rdchem.Mol object at 0x7a141fcb19a0>,O=C(Nc1nccs1)C1CCCC1,3.296,9,1,2,0.6923076923076923,0.0769230769230769,0.1538461538461538,0.5555555555555556,0.0,13,2,1,1,1,0,1,0,0
628,F6541-0933,LifeChemicals,Cc1nc(N2CCCCC2)cc(C(F)(F)F)n1,,245.113982108,3,0,2.7941200000000013,29.020000000000003,1,<rdkit.Chem.rdchem.Mol object at 0x7a141fcb1bd0>,Cc1nc(N2CCCCC2)cc(C(F)(F)F)n1,2.266,11,0,3,0.6470588235294118,0.0,0.1764705882352941,0.6363636363636364,0.0,17,2,1,1,2,1,1,0,0
629,F6608-0049,LifeChemicals,Cc1n[nH]c(=O)n1CC1CC1,,153.090211972,3,1,0.2898199999999997,50.68,2,<rdkit.Chem.rdchem.Mol object at 0x7a141fcb1c40>,Cc1n[nH]c(=O)n1CC1CC1,2.58,7,1,3,0.6363636363636364,0.0909090909090909,0.2727272727272727,0.7142857142857143,0.0,11,2,1,1,1,0,1,0,0
630,F6438-7176,LifeChemicals,Cc1nccn1C1CCC1O,,152.094963004,3,1,0.8873199999999999,38.05,1,<rdkit.Chem.rdchem.Mol object at 0x7a141fcb1d90>,Cc1nccn1C1CCC1O,3.341,8,1,2,0.7272727272727273,0.0909090909090909,0.1818181818181818,0.625,0.25,11,2,1,1,1,0,1,0,0
631,F6608-1512,LifeChemicals,Cc1ccc(OC2CCSC2)nc1,,195.071785036,3,0,2.2743200000000003,22.12,2,<rdkit.Chem.rdchem.Mol object at 0x7a141fcb1e70>,Cc1ccc(OC2CCSC2)nc1,3.109,10,1,1,0.7692307692307693,0.0769230769230769,0.0769230769230769,0.5,0.1,13,2,1,1,2,1,1,0,0
632,F6608-1606,LifeChemicals,FC(F)(F)c1ccnc(OCC2CCCOC2)c1,,261.097663348,3,0,2.905800000000001,31.35,3,<rdkit.Chem.rdchem.Mol object at 0x7a141fcb1ee0>,FC(F)(F)c1ccnc(OCC2CCCOC2)c1,2.856,12,2,1,0.6666666666666666,0.1111111111111111,0.0555555555555555,0.5833333333333334,0.0833333333333333,18,2,1,1,2,1,1,0,0
633,F6608-1693,LifeChemicals,Clc1cccnc1OC1COC1,,185.024356176,3,0,1.5125999999999995,31.35,2,<rdkit.Chem.rdchem.Mol object at 0x7a141fcb1f50>,Clc1cccnc1OC1COC1,2.424,8,2,1,0.6666666666666666,0.1666666666666666,0.0833333333333333,0.375,0.0,12,2,1,1,2,1,1,0,0
634,F1900-9793,LifeChemicals,NC1CN(c2cc(C(F)(F)F)ccn2)C1,,217.08268198,3,1,1.2477,42.15,1,<rdkit.Chem.rdchem.Mol object at 0x7a141fcb2030>,NC1CN(c2cc(C(F)(F)F)ccn2)C1,2.353,9,0,3,0.6,0.0,0.2,0.4444444444444444,0.0,15,2,1,1,2,1,1,0,0
635,F1905-3675,LifeChemicals,Cc1nccnc1N1CCC(C(F)(F)F)CC1,,245.113982108,3,0,2.563720000000001,29.020000000000003,1,<rdkit.Chem.rdchem.Mol object at 0x7a141fcb20a0>,Cc1nccnc1N1CCC(C(F)(F)F)CC1,2.49,11,0,3,0.6470588235294118,0.0,0.1764705882352941,0.6363636363636364,0.0,17,2,1,1,2,1,1,0,0
636,F6546-1457,LifeChemicals,Cc1cc(C(=O)NC2CCC2)nn1C,,193.1215121,3,1,1.01082,46.92,2,<rdkit.Chem.rdchem.Mol object at 0x7a141fcb2180>,Cc1cc(C(=O)NC2CCC2)nn1C,2.106,10,1,3,0.7142857142857143,0.0714285714285714,0.2142857142857142,0.6,0.0,14,2,1,1,1,0,1,0,0
637,F6608-1474,LifeChemicals,Cc1cccc(OC2CCSC2)n1,,195.071785036,3,0,2.2743200000000003,22.12,2,<rdkit.Chem.rdchem.Mol object at 0x7a141fcb2340>,Cc1cccc(OC2CCSC2)n1,3.178,10,1,1,0.7692307692307693,0.0769230769230769,0.0769230769230769,0.5,0.1,13,2,1,1,2,1,1,0,0
638,F6668-0499,LifeChemicals,Cn1ccc(=NC(=O)C2CCCC2)[nH]1,,193.1215121,2,1,0.9707,50.15,1,<rdkit.Chem.rdchem.Mol object at 0x7a141fcb23b0>,Cn1ccc(NC(=O)C2CCCC2)n1,3.47,10,1,3,0.7142857142857143,0.0714285714285714,0.2142857142857142,0.6,0.0,14,2,1,1,1,0,1,0,0
639,F6540-1084,LifeChemicals,C=C1CCCN(c2nccc(C(F)(F)F)n2)C1,,243.098332044,3,0,2.6518000000000006,29.020000000000003,1,<rdkit.Chem.rdchem.Mol object at 0x7a141fcb2570>,C=C1CCCN(c2nccc(C(F)(F)F)n2)C1,2.791,11,0,3,0.6470588235294118,0.0,0.1764705882352941,0.4545454545454545,0.0,17,2,1,1,2,1,1,0,0
640,F6543-5464,LifeChemicals,FCC1CN(c2ncnc3c2CCCC3)C1,,221.132825732,3,0,1.7611,29.020000000000003,2,<rdkit.Chem.rdchem.Mol object at 0x7a141fcb25e0>,FCC1CN(c2ncnc3c2CCCC3)C1,2.762,12,0,3,0.75,0.0,0.1875,0.6666666666666666,0.0,16,3,2,1,2,1,1,0,0
641,F6572-0839,LifeChemicals,Cc1nc(=NC2CCC(F)(F)CC2)cc[nH]1,,227.12340392,2,1,2.19672,41.04,1,<rdkit.Chem.rdchem.Mol object at 0x7a141fcb26c0>,Cc1nccc(NC2CCC(F)(F)CC2)n1,3.755,11,0,3,0.6875,0.0,0.1875,0.6363636363636364,0.0,16,2,1,1,1,0,1,0,0
642,F6608-0165,LifeChemicals,Cn1c(C2CCC2)n[nH]c1=O,,153.090211972,3,1,0.3758999999999999,50.68,1,<rdkit.Chem.rdchem.Mol object at 0x7a141fcb27a0>,Cn1c(C2CCC2)n[nH]c1=O,2.597,7,1,3,0.6363636363636364,0.0909090909090909,0.2727272727272727,0.7142857142857143,0.0,11,2,1,1,1,0,1,0,0
643,F6608-1610,LifeChemicals,FC(F)(F)c1ccc(OCC2CCOCC2)nc1,,261.097663348,3,0,2.905800000000001,31.35,3,<rdkit.Chem.rdchem.Mol object at 0x7a141fcb2880>,FC(F)(F)c1ccc(OCC2CCOCC2)nc1,2.287,12,2,1,0.6666666666666666,0.1111111111111111,0.0555555555555555,0.5833333333333334,0.0,18,2,1,1,2,1,1,0,0
644,F6608-1696,LifeChemicals,O=C1NCCC1Oc1ncccc1Cl,,212.035255208,3,1,1.0022999999999995,51.22,2,<rdkit.Chem.rdchem.Mol object at 0x7a141fcb2960>,O=C1NCCC1Oc1ncccc1Cl,3.097,9,2,2,0.6428571428571429,0.1428571428571428,0.1428571428571428,0.3333333333333333,0.1111111111111111,14,2,1,1,2,1,1,0,0
645,F6608-1716,LifeChemicals,Clc1ccc(OC2COC2)nc1,,185.024356176,3,0,1.5126,31.35,2,<rdkit.Chem.rdchem.Mol object at 0x7a141fcb2a40>,Clc1ccc(OC2COC2)nc1,2.363,8,2,1,0.6666666666666666,0.1666666666666666,0.0833333333333333,0.375,0.0,12,2,1,1,2,1,1,0,0
646,F6617-2509,LifeChemicals,C=CCN1CC(CO)CC1=O,,155.094628656,2,1,0.0131999999999999,40.54,3,<rdkit.Chem.rdchem.Mol object at 0x7a141fcb2f10>,C=CCN1CC(CO)CC1=O,3.162,8,2,1,0.7272727272727273,0.1818181818181818,0.0909090909090909,0.625,0.125,11,1,1,0,1,1,0,0,0
647,F6559-1457,LifeChemicals,Cc1ccc(C(=O)NC2CCC(F)(F)CC2)cn1,,254.123069572,2,1,2.697720000000001,41.99,2,<rdkit.Chem.rdchem.Mol object at 0x7a141fcb2f80>,Cc1ccc(C(=O)NC2CCC(F)(F)CC2)cn1,2.325,13,1,2,0.7222222222222222,0.0555555555555555,0.1111111111111111,0.5384615384615384,0.0,18,2,1,1,1,0,1,0,0
648,F6546-1458,LifeChemicals,Cc1cc(C(=O)NC2CCC2)n(C)n1,,193.1215121,3,1,1.0108199999999998,46.92,2,<rdkit.Chem.rdchem.Mol object at 0x7a141fcb3060>,Cc1cc(C(=O)NC2CCC2)n(C)n1,2.074,10,1,3,0.7142857142857143,0.0714285714285714,0.2142857142857142,0.6,0.0,14,2,1,1,1,0,1,0,0
649,F6608-1329,LifeChemicals,FC(F)(F)c1cccc(OCC2CCCOC2)n1,,261.097663348,3,0,2.905800000000001,31.35,3,<rdkit.Chem.rdchem.Mol object at 0x7a141fcb3140>,FC(F)(F)c1cccc(OCC2CCCOC2)n1,2.88,12,2,1,0.6666666666666666,0.1111111111111111,0.0555555555555555,0.5833333333333334,0.0833333333333333,18,2,1,1,2,1,1,0,0
650,F6608-1563,LifeChemicals,Cc1cccnc1OC1CCSC1,,195.071785036,3,0,2.2743200000000003,22.12,2,<rdkit.Chem.rdchem.Mol object at 0x7a141fcb3220>,Cc1cccnc1OC1CCSC1,3.164,10,1,1,0.7692307692307693,0.0769230769230769,0.0769230769230769,0.5,0.1,13,2,1,1,2,1,1,0,0
651,F6608-1740,LifeChemicals,O=C1NCCC1Oc1ccc(Br)cn1,,255.984739628,3,1,1.1113999999999995,51.22,2,<rdkit.Chem.rdchem.Mol object at 0x7a141fcb3300>,O=C1NCCC1Oc1ccc(Br)cn1,3.127,9,2,2,0.6428571428571429,0.1428571428571428,0.1428571428571428,0.3333333333333333,0.1111111111111111,14,2,1,1,2,1,1,0,0
652,F6668-0741,LifeChemicals,Cn1ccc(=NC(=O)C2CCCO2)[nH]1,,195.100776656,3,1,-0.0405000000000001,59.38,1,<rdkit.Chem.rdchem.Mol object at 0x7a141fcb3370>,Cn1ccc(NC(=O)C2CCCO2)n1,4.162,9,2,3,0.6428571428571429,0.1428571428571428,0.2142857142857142,0.5555555555555556,0.1111111111111111,14,2,1,1,2,1,1,0,0
653,F1904-6289,LifeChemicals,N=c1cc(C2CCCC2)[nH][nH]1,,151.110947416,1,3,1.47987,55.43,1,<rdkit.Chem.rdchem.Mol object at 0x7a141fcb34c0>,Cl.Nc1cc(C2CCCC2)n[nH]1,3.548,8,0,3,0.7272727272727273,0.0,0.2727272727272727,0.625,0.0,11,2,1,1,1,0,1,0,0
654,F2197-2308,LifeChemicals,Brc1cnccc1OC1CCNC1,,242.005475072,3,1,1.5847999999999995,34.15,2,<rdkit.Chem.rdchem.Mol object at 0x7a141fcb3530>,Brc1cnccc1OC1CCNC1.Cl.Cl,3.006,9,1,2,0.6923076923076923,0.0769230769230769,0.1538461538461538,0.4444444444444444,0.1111111111111111,13,2,1,1,2,1,1,0,0
655,F6844-3229,LifeChemicals,CC(C)N1CCN(Cc2cncc(Br)c2)CC1,,297.08405974,3,0,2.3701000000000008,19.37,3,<rdkit.Chem.rdchem.Mol object at 0x7a141fcb3840>,CC(C)N1CCN(Cc2cncc(Br)c2)CC1,2.111,13,0,3,0.7647058823529411,0.0,0.1764705882352941,0.6153846153846154,0.0,17,2,1,1,2,1,1,0,0
656,F6608-3066,LifeChemicals,N[C@@H]1CCC[C@H]1Oc1ccc(C(F)(F)F)cn1,,246.097997696,3,1,2.359,48.14,2,<rdkit.Chem.rdchem.Mol object at 0x7a141fcb3920>,N[C@@H]1CCC[C@H]1Oc1ccc(C(F)(F)F)cn1,3.175,11,1,2,0.6470588235294118,0.0588235294117647,0.1176470588235294,0.5454545454545454,0.1818181818181818,17,2,1,1,1,0,1,0,0
657,F6844-3215,LifeChemicals,Cc1cccnc1CN1CCC(CF)CC1,,222.153226828,2,0,2.5715200000000005,16.130000000000003,3,<rdkit.Chem.rdchem.Mol object at 0x7a141fcb3b50>,Cc1cccnc1CN1CCC(CF)CC1,2.269,13,0,2,0.8125,0.0,0.125,0.6153846153846154,0.0,16,2,1,1,2,1,1,0,0
658,F6844-3222,LifeChemicals,Cc1cccnc1CN1CCCC(C(F)F)C1,,240.143805016,2,0,2.8671200000000017,16.130000000000003,3,<rdkit.Chem.rdchem.Mol object at 0x7a141fcb3c30>,Cc1cccnc1CN1CCCC(C(F)F)C1,2.904,13,0,2,0.7647058823529411,0.0,0.1176470588235294,0.6153846153846154,0.0769230769230769,17,2,1,1,2,1,1,0,0
659,F6844-3262,LifeChemicals,Cc1ccncc1CN1CCC(CF)CC1,,222.153226828,2,0,2.5715200000000005,16.130000000000003,3,<rdkit.Chem.rdchem.Mol object at 0x7a141fcb3d10>,Cc1ccncc1CN1CCC(CF)CC1,2.317,13,0,2,0.8125,0.0,0.125,0.6153846153846154,0.0,16,2,1,1,2,1,1,0,0
660,F6844-3268,LifeChemicals,Cc1ccncc1CN1CCCC(C(F)F)C1,,240.143805016,2,0,2.8671200000000017,16.130000000000003,3,<rdkit.Chem.rdchem.Mol object at 0x7a141fcb3df0>,Cc1ccncc1CN1CCCC(C(F)F)C1,2.95,13,0,2,0.7647058823529411,0.0,0.1176470588235294,0.6153846153846154,0.0769230769230769,17,2,1,1,2,1,1,0,0
661,F6540-3939,LifeChemicals,COC1CCN(C(=O)c2ccc(C(F)(F)F)nc2)C1,,274.092912316,3,0,1.9613,42.43,2,<rdkit.Chem.rdchem.Mol object at 0x7a141fcb3ed0>,COC1CCN(C(=O)c2ccc(C(F)(F)F)nc2)C1,2.69,12,2,2,0.631578947368421,0.1052631578947368,0.1052631578947368,0.5,0.0833333333333333,19,2,1,1,2,1,1,0,0
662,F6540-0141,LifeChemicals,CSC1CCN(C(=O)c2ccc(C(F)(F)F)nc2)C1,,290.070068696,3,0,2.677900000000001,33.2,2,<rdkit.Chem.rdchem.Mol object at 0x7a141fa9c120>,CSC1CCN(C(=O)c2ccc(C(F)(F)F)nc2)C1,2.997,12,1,2,0.631578947368421,0.0526315789473684,0.1052631578947368,0.5,0.0833333333333333,19,2,1,1,2,1,1,0,0
663,F6541-4311,LifeChemicals,CC(=O)N1CCN(c2cc(C(F)(F)F)ccn2)CC1,,273.108896728,3,0,1.7689,36.440000000000005,1,<rdkit.Chem.rdchem.Mol object at 0x7a141fa9c200>,CC(=O)N1CCN(c2cc(C(F)(F)F)ccn2)CC1,2.097,12,1,3,0.631578947368421,0.0526315789473684,0.1578947368421052,0.5,0.0,19,2,1,1,2,1,1,0,0
664,F6540-6631,LifeChemicals,Cc1nn(C)cc1CN1CCC(=C2CC2)CC1,,231.173547672,3,0,2.414720000000001,21.06,2,<rdkit.Chem.rdchem.Mol object at 0x7a141fa9c270>,Cc1nn(C)cc1CN1CCC(=C2CC2)CC1,2.671,14,0,3,0.8235294117647058,0.0,0.1764705882352941,0.6428571428571429,0.0,17,3,2,1,2,1,1,0,0
665,F6540-6671,LifeChemicals,c1cnn(CCN2CCC(=C3CC3)CC2)c1,,217.157897608,3,0,2.0693,21.06,3,<rdkit.Chem.rdchem.Mol object at 0x7a141fa9c2e0>,c1cnn(CCN2CCC(=C3CC3)CC2)c1,2.651,13,0,3,0.8125,0.0,0.1875,0.6153846153846154,0.0,16,3,2,1,2,1,1,0,0
666,F6543-8935,LifeChemicals,O=C(Cc1cccnc1)N1CC2CC1CS2,,234.082684068,3,0,1.3403999999999998,33.2,2,<rdkit.Chem.rdchem.Mol object at 0x7a141fa9c350>,O=C(Cc1cccnc1)N1CC2CC1CS2,4.332,12,1,2,0.75,0.0625,0.125,0.5,0.1666666666666666,16,3,2,1,3,2,1,0,2
667,F6544-0114,LifeChemicals,COC1CCN(Cc2ccsc2)CC1,,211.103085164,3,0,2.3589,12.47,3,<rdkit.Chem.rdchem.Mol object at 0x7a141fa9c430>,COC1CCN(Cc2ccsc2)CC1,2.137,11,1,1,0.7857142857142857,0.0714285714285714,0.0714285714285714,0.6363636363636364,0.0,14,2,1,1,2,1,1,0,0
668,F6560-8502,LifeChemicals,O=C(c1ccccn1)N1C2CCC1CC(=C1CC1)C2,,254.141913196,2,0,2.939000000000001,33.2,1,<rdkit.Chem.rdchem.Mol object at 0x7a141fa9c580>,O=C(c1ccccn1)N1C2CCC1CC(=C1CC1)C2,4.088,16,1,2,0.8421052631578947,0.0526315789473684,0.1052631578947368,0.5,0.125,19,4,3,1,3,2,1,0,2
669,F6554-8317,LifeChemicals,Cc1ccc(C(=O)N2CC3CC2CS3)cn1,,234.082684068,3,0,1.71992,33.2,1,<rdkit.Chem.rdchem.Mol object at 0x7a141fa9c5f0>,Cc1ccc(C(=O)N2CC3CC2CS3)cn1,4.339,12,1,2,0.75,0.0625,0.125,0.5,0.1666666666666666,16,3,2,1,3,2,1,0,2
